CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn,Churn_Probability,Retention_Action
13722.0,56,7,3260.0,3,Inactive / Churned,0,8.080694724160952e-34,No Action / Low-Cost Re-engagement
13723.0,28,5,1009.35,3,Inactive / Churned,0,1.405343502150499e-60,No Action / Low-Cost Re-engagement
13724.0,273,1,213.01,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13727.0,247,6,746.57,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13728.0,23,10,1839.03,1,High-Value Loyal,0,1.0111531906206682e-65,Monitor
13729.0,71,3,724.73,3,Inactive / Churned,0,4.452516198049209e-19,No Action / Low-Cost Re-engagement
13733.0,46,2,487.03000000000003,0,Active Low-Value,0,4.625347848097607e-43,Monitor
13734.0,144,4,6701.640000000001,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13735.0,12,9,6927.9800000000005,1,High-Value Loyal,0,2.317022965219723e-76,Monitor
13736.0,61,5,2034.31,3,Inactive / Churned,0,7.445130278812383e-29,No Action / Low-Cost Re-engagement
13738.0,32,1,440.93,0,Active Low-Value,0,1.8193298304231661e-56,Monitor
13739.0,163,1,75.3,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13740.0,51,4,1247.02,3,Inactive / Churned,0,2.1495702145858384e-38,No Action / Low-Cost Re-engagement
13745.0,182,1,477.32,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13746.0,49,1,176.69,2,At-Risk High-Value,0,4.180903905236942e-40,Monitor
13747.0,9,2,169.79999999999998,0,Active Low-Value,0,1.191598052955352e-78,Monitor
13748.0,9,5,1320.1,1,High-Value Loyal,0,7.264321000092359e-79,Monitor
13750.0,16,6,1954.92,1,High-Value Loyal,0,3.2968787639945193e-72,Monitor
13752.0,163,1,404.45000000000005,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13753.0,234,3,1353.31,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13754.0,73,1,164.45000000000002,2,At-Risk High-Value,0,5.1424178883885866e-17,Monitor
13756.0,3,10,4017.9800000000005,1,High-Value Loyal,0,5.154586740788428e-85,Monitor
13757.0,310,1,195.55,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13758.0,2,10,6226.43,1,High-Value Loyal,0,4.990572106509188e-86,Monitor
13760.0,40,3,1076.85,3,Inactive / Churned,0,6.5499779282876904e-49,No Action / Low-Cost Re-engagement
13761.0,138,4,881.52,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13762.0,229,4,2165.76,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13763.0,53,2,3502.48,3,Inactive / Churned,0,2.1312985376196992e-36,No Action / Low-Cost Re-engagement
13764.0,205,3,1431.5,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13765.0,289,1,352.821,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13766.0,131,1,190.35,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13767.0,5,39,18320.170000000002,1,High-Value Loyal,0,3.045940232531848e-85,Monitor
13768.0,362,2,875.97,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13769.0,3,11,3003.9100000000003,1,High-Value Loyal,0,4.7145424860476584e-85,Monitor
13770.0,58,4,785.37,3,Inactive / Churned,0,1.1958756340180754e-31,No Action / Low-Cost Re-engagement
13771.0,169,5,3094.37,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13772.0,36,5,1982.09,3,Inactive / Churned,0,6.6286510782772865e-53,No Action / Low-Cost Re-engagement
13773.0,32,2,301.54,0,Active Low-Value,0,1.5869794766822309e-56,Monitor
13775.0,226,1,1049.66,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13776.0,64,2,623.98,3,Inactive / Churned,0,9.53077188638694e-26,No Action / Low-Cost Re-engagement
13777.0,2,37,30501.260000000002,1,High-Value Loyal,0,2.7294578810758967e-88,Monitor
13778.0,127,3,945.79,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13779.0,151,1,161.13,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13780.0,43,1,375.81,0,Active Low-Value,0,6.985243748567437e-46,Monitor
13781.0,228,2,650.99,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13782.0,89,7,881.72,3,Inactive / Churned,0,0.048959149232756384,No Action / Low-Cost Re-engagement
13783.0,123,4,1542.09,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13784.0,70,3,447.44,3,Inactive / Churned,0,4.9324711919948724e-20,No Action / Low-Cost Re-engagement
13785.0,64,4,542.49,3,Inactive / Churned,0,7.174713129909965e-26,No Action / Low-Cost Re-engagement
13786.0,3,6,3128.54,1,High-Value Loyal,0,9.629636884261519e-85,Monitor
13787.0,94,4,913.46,3,Inactive / Churned,1,0.9998046424940082,No Action / Low-Cost Re-engagement
13788.0,141,1,3.75,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13789.0,24,1,239.45999999999998,0,Active Low-Value,0,3.699275892043682e-64,Monitor
13792.0,58,1,188.4,2,At-Risk High-Value,0,1.9036977795322979e-31,Monitor
13793.0,282,1,96.0,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13794.0,182,1,126.03,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13795.0,24,4,836.3,3,Inactive / Churned,0,2.323848415685661e-64,No Action / Low-Cost Re-engagement
13796.0,135,1,289.7,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13797.0,72,3,1179.45,3,Inactive / Churned,0,3.980802170119074e-18,No Action / Low-Cost Re-engagement
13798.0,8,54,38683.02,1,High-Value Loyal,0,8.940599285196191e-84,Monitor
13799.0,80,7,2114.71,3,Inactive / Churned,0,1.056847975869673e-10,No Action / Low-Cost Re-engagement
13800.0,66,2,1121.24,3,Inactive / Churned,0,7.790386742701036e-24,No Action / Low-Cost Re-engagement
13802.0,10,16,21659.69,1,High-Value Loyal,0,4.526228390329697e-79,Monitor
13803.0,67,2,1061.84,3,Inactive / Churned,0,7.161830849282806e-23,No Action / Low-Cost Re-engagement
13804.0,71,2,572.73,3,Inactive / Churned,0,5.185654535652921e-19,No Action / Low-Cost Re-engagement
13807.0,3,3,422.2,0,Active Low-Value,0,1.7185671004708756e-84,Monitor
13809.0,30,2,524.65,0,Active Low-Value,0,1.867180329479529e-58,Monitor
13813.0,163,4,1218.61,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13814.0,163,1,678.2,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13815.0,42,4,3070.38,3,Inactive / Churned,0,4.274004220693404e-47,No Action / Low-Cost Re-engagement
13818.0,65,1,61.28,2,At-Risk High-Value,0,1.0400617634250844e-24,Monitor
13819.0,305,3,1502.0,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13820.0,54,3,660.65,3,Inactive / Churned,0,1.9723040350655167e-35,No Action / Low-Cost Re-engagement
13821.0,29,4,1025.09,3,Inactive / Churned,0,1.486277155439083e-59,No Action / Low-Cost Re-engagement
13823.0,16,5,2445.79,1,High-Value Loyal,0,3.708266432096589e-72,Monitor
13824.0,15,7,1615.82,1,High-Value Loyal,0,3.172459087204499e-73,Monitor
13825.0,257,2,255.59,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13829.0,57,1,102.0,2,At-Risk High-Value,0,2.0872016271203217e-32,Monitor
13830.0,217,1,156.85000000000002,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13831.0,5,13,4820.59,1,High-Value Loyal,0,2.688909374216586e-83,Monitor
13832.0,58,1,561.49,2,At-Risk High-Value,0,1.8655943970235629e-31,Monitor
13833.0,40,1,316.56,0,Active Low-Value,0,9.106990669926412e-49,Monitor
13834.0,212,2,324.19,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13835.0,155,3,260.7,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13836.0,35,2,620.37,0,Active Low-Value,0,1.2002416634592851e-53,Monitor
13838.0,5,7,1274.3600000000001,1,High-Value Loyal,0,7.74037358476743e-83,Monitor
13839.0,122,1,139.95000000000002,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13840.0,52,1,651.4,0,Active Low-Value,0,3.1354428941540976e-37,Monitor
13842.0,2,10,2244.29,1,High-Value Loyal,0,6.1925722529482504e-86,Monitor
13843.0,17,1,319.75,0,Active Low-Value,0,6.788248807056038e-71,Monitor
13846.0,35,1,442.73,0,Active Low-Value,0,1.3998136221238728e-53,Monitor
13847.0,355,1,310.72,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13848.0,2,6,2080.0,1,High-Value Loyal,0,1.112296418418018e-85,Monitor
13849.0,33,3,1931.35,3,Inactive / Churned,0,1.1525495976166193e-55,No Action / Low-Cost Re-engagement
13851.0,15,5,1955.0,3,Inactive / Churned,0,4.1558011580116536e-73,No Action / Low-Cost Re-engagement
13852.0,246,1,187.35000000000002,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13854.0,1,15,4144.44,1,High-Value Loyal,0,2.9646943883452023e-87,Monitor
13855.0,136,4,1310.3400000000001,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13856.0,99,8,753.53,3,Inactive / Churned,1,0.9999999946629832,No Action / Low-Cost Re-engagement
13857.0,29,6,1001.01,3,Inactive / Churned,0,1.1153857936379149e-59,No Action / Low-Cost Re-engagement
13859.0,165,1,314.7,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13861.0,65,2,273.26,2,At-Risk High-Value,0,8.901217473900476e-25,Monitor
13862.0,25,1,346.73,0,Active Low-Value,0,3.3702268931149785e-63,Monitor
13863.0,101,3,933.77,3,Inactive / Churned,1,0.9999999999687894,No Action / Low-Cost Re-engagement
13864.0,22,1,662.4000000000001,0,Active Low-Value,0,4.305549850635255e-66,Monitor
13869.0,17,6,5006.62,1,High-Value Loyal,0,2.5606335658012785e-71,Monitor
13870.0,23,7,2941.14,1,High-Value Loyal,0,1.4680492751558763e-65,Monitor
13871.0,64,4,1482.6,3,Inactive / Churned,0,6.818342244101789e-26,No Action / Low-Cost Re-engagement
13872.0,163,3,919.57,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13873.0,19,5,649.32,0,Active Low-Value,0,3.1452304986939365e-69,Monitor
13874.0,140,6,1508.7,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13875.0,23,9,3027.58,1,High-Value Loyal,0,1.095127843017753e-65,Monitor
13877.0,106,2,332.44,2,At-Risk High-Value,1,0.9999999999999996,Targeted Win-Back Campaign
13878.0,183,3,1191.53,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13879.0,281,1,395.5,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13880.0,3,5,1171.89,1,High-Value Loyal,0,1.2367471332650798e-84,Monitor
13881.0,11,23,28019.58,1,High-Value Loyal,0,1.0709687258467969e-78,Monitor
13883.0,39,10,3885.54,1,High-Value Loyal,0,2.2373015638465843e-50,Monitor
13884.0,12,5,1100.88,0,Active Low-Value,0,5.656601282358027e-76,Monitor
13888.0,40,5,1563.42,3,Inactive / Churned,0,4.7813094893397624e-49,No Action / Low-Cost Re-engagement
13889.0,18,5,1574.3300000000002,3,Inactive / Churned,0,3.264487952958151e-70,No Action / Low-Cost Re-engagement
13890.0,10,4,1043.57,0,Active Low-Value,0,7.805325041375569e-78,Monitor
13891.0,14,3,863.5600000000001,0,Active Low-Value,0,6.419725728151501e-74,Monitor
13892.0,113,2,634.68,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13895.0,151,2,1415.45,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13896.0,261,1,388.55,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13897.0,74,2,849.56,3,Inactive / Churned,0,3.930876960293504e-16,No Action / Low-Cost Re-engagement
13898.0,47,1,530.47,0,Active Low-Value,0,4.8843838309125915e-42,Monitor
13900.0,25,3,869.64,0,Active Low-Value,0,2.4553357514462446e-63,Monitor
13901.0,10,10,2809.14,1,High-Value Loyal,0,2.98616329960873e-78,Monitor
13902.0,268,5,34023.26,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13903.0,36,1,165.45000000000002,0,Active Low-Value,0,1.3021563161918774e-52,Monitor
13905.0,368,1,312.65,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13906.0,45,1,42.0,2,At-Risk High-Value,0,5.972717403737061e-44,Monitor
13907.0,327,1,136.8,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13909.0,59,2,286.6,2,At-Risk High-Value,0,1.5022187356935975e-30,Monitor
13911.0,15,11,1654.08,1,High-Value Loyal,0,1.778331511196766e-73,Monitor
13912.0,59,1,124.95,2,At-Risk High-Value,0,1.750484874659444e-30,Monitor
13913.0,142,1,42.22,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13915.0,30,1,70.80000000000001,2,At-Risk High-Value,0,2.2104895098745454e-58,Monitor
13916.0,99,4,1275.81,3,Inactive / Churned,1,0.9999999969160471,No Action / Low-Cost Re-engagement
13919.0,60,2,903.87,3,Inactive / Churned,0,1.3312897955246983e-29,No Action / Low-Cost Re-engagement
13920.0,67,4,1774.68,3,Inactive / Churned,0,5.164232101862329e-23,No Action / Low-Cost Re-engagement
13921.0,38,4,730.7,3,Inactive / Churned,0,6.880686437914944e-51,No Action / Low-Cost Re-engagement
13922.0,73,2,692.95,3,Inactive / Churned,0,4.326216635911492e-17,No Action / Low-Cost Re-engagement
13927.0,73,1,359.27,2,At-Risk High-Value,0,5.088411484554716e-17,Monitor
13929.0,52,9,2651.45,3,Inactive / Churned,0,8.876903155179522e-38,No Action / Low-Cost Re-engagement
13931.0,28,9,4019.85,1,High-Value Loyal,0,6.705739951181717e-61,Monitor
13935.0,232,3,6116.92,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13936.0,18,2,563.08,0,Active Low-Value,0,5.314681570004473e-70,Monitor
13937.0,38,1,721.28,0,Active Low-Value,0,1.0610005378136492e-50,Monitor
13939.0,67,4,992.41,3,Inactive / Churned,0,5.387864811250978e-23,No Action / Low-Cost Re-engagement
13941.0,8,11,6009.34,1,High-Value Loyal,0,2.5884582978030195e-80,Monitor
13942.0,170,1,320.0,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13943.0,213,1,246.54,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13944.0,289,1,200.43,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13945.0,30,2,854.15,0,Active Low-Value,0,1.83413539275607e-58,Monitor
13946.0,12,3,1314.66,0,Active Low-Value,0,7.460460245002029e-76,Monitor
13948.0,47,3,446.76,0,Active Low-Value,0,3.67737991111132e-42,Monitor
13952.0,16,12,9572.45,1,High-Value Loyal,0,9.185399879437315e-73,Monitor
13953.0,45,5,3125.0,3,Inactive / Churned,0,2.838767843611762e-44,No Action / Low-Cost Re-engagement
13955.0,11,1,222.21,0,Active Low-Value,0,1.1525269920282419e-76,Monitor
13957.0,53,3,458.25,3,Inactive / Churned,0,2.1760574455438394e-36,No Action / Low-Cost Re-engagement
13958.0,15,8,4709.2300000000005,1,High-Value Loyal,0,2.3225820912560258e-73,Monitor
13959.0,35,3,477.98,0,Active Low-Value,0,1.0471265562589278e-53,Monitor
13961.0,28,1,538.4,0,Active Low-Value,0,2.5665473016938206e-60,Monitor
13962.0,71,1,193.25,2,At-Risk High-Value,0,6.114422681914205e-19,Monitor
13963.0,3,14,2347.33,1,High-Value Loyal,0,3.1697879330662074e-85,Monitor
13964.0,23,2,438.9,0,Active Low-Value,0,3.457284266514088e-65,Monitor
13965.0,112,3,996.61,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13966.0,71,1,390.86,2,At-Risk High-Value,0,6.049293449921559e-19,Monitor
13967.0,32,1,85.6,2,At-Risk High-Value,0,1.8547023771265264e-56,Monitor
13968.0,59,1,123.66,2,At-Risk High-Value,0,1.7506072511971153e-30,Monitor
13969.0,1,18,4311.93,1,High-Value Loyal,0,1.9062325178533929e-87,Monitor
13970.0,22,2,846.55,0,Active Low-Value,0,3.6904038104023606e-66,Monitor
13971.0,59,6,1909.31,3,Inactive / Churned,0,7.727862864644902e-31,No Action / Low-Cost Re-engagement
13974.0,218,1,264.13,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13975.0,29,6,2832.56,3,Inactive / Churned,0,1.0099946689910123e-59,No Action / Low-Cost Re-engagement
13976.0,142,3,834.38,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
13977.0,47,1,519.8100000000001,0,Active Low-Value,0,4.8872062879968835e-42,Monitor
13979.0,29,6,2546.36,3,Inactive / Churned,0,1.0257815330679446e-59,No Action / Low-Cost Re-engagement
13980.0,75,4,599.78,3,Inactive / Churned,0,2.736489042086494e-15,No Action / Low-Cost Re-engagement
13981.0,51,1,331.14,2,At-Risk High-Value,0,3.481522893914009e-38,Monitor
13982.0,1,6,2573.7799999999997,1,High-Value Loyal,0,1.1817680547508376e-86,Monitor
13983.0,2,10,4505.02,1,High-Value Loyal,0,5.4785318054666104e-86,Monitor
13984.0,2,8,1128.09,1,High-Value Loyal,0,8.777737240942949e-86,Monitor
13985.0,10,7,2960.73,1,High-Value Loyal,0,4.564655187112418e-78,Monitor
13987.0,15,2,682.54,0,Active Low-Value,0,6.862219201171381e-73,Monitor
13988.0,19,2,609.84,0,Active Low-Value,0,4.857846477538141e-69,Monitor
13989.0,100,3,759.98,3,Inactive / Churned,1,0.9999999997166784,No Action / Low-Cost Re-engagement
13992.0,16,2,142.7,0,Active Low-Value,0,6.474957379061371e-72,Monitor
13993.0,15,10,3309.35,1,High-Value Loyal,0,1.877916190197909e-73,Monitor
13995.0,15,9,2508.32,1,High-Value Loyal,0,2.2654233714267486e-73,Monitor
13996.0,22,2,895.76,0,Active Low-Value,0,3.6805754017199565e-66,Monitor
13997.0,155,3,382.31,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
13998.0,82,3,566.7,3,Inactive / Churned,0,1.7181547916460326e-08,No Action / Low-Cost Re-engagement
13999.0,10,17,5600.45,1,High-Value Loyal,0,9.355657889665152e-79,Monitor
14000.0,50,4,1410.68,3,Inactive / Churned,0,2.3250527309739523e-39,No Action / Low-Cost Re-engagement
14001.0,9,7,2487.01,1,High-Value Loyal,0,5.1108138076191984e-79,Monitor
14003.0,368,1,209.41,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14004.0,29,4,1675.81,3,Inactive / Churned,0,1.434778732170649e-59,No Action / Low-Cost Re-engagement
14006.0,164,4,1234.48,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
14007.0,148,1,79.48,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14008.0,68,1,509.04,2,At-Risk High-Value,0,7.811278380267238e-22,Monitor
14009.0,98,1,404.3,2,At-Risk High-Value,1,0.999999982509533,Targeted Win-Back Campaign
14010.0,201,2,445.15,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14011.0,116,2,457.82,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14013.0,16,2,611.5500000000001,0,Active Low-Value,0,6.312514690588859e-72,Monitor
14014.0,12,2,1443.03,0,Active Low-Value,0,8.557858655081025e-76,Monitor
14016.0,32,7,7062.2,1,High-Value Loyal,0,5.349999987392199e-57,Monitor
14017.0,207,1,229.75,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14018.0,281,1,367.15000000000003,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14020.0,112,2,606.21,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14021.0,10,4,1084.68,0,Active Low-Value,0,7.787955446029308e-78,Monitor
14022.0,122,1,352.15000000000003,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14024.0,26,1,318.04,0,Active Low-Value,0,3.0931530740143217e-62,Monitor
14025.0,100,8,4057.9,3,Inactive / Churned,1,0.9999999993033724,No Action / Low-Cost Re-engagement
14026.0,106,2,713.11,3,Inactive / Churned,1,0.9999999999999996,No Action / Low-Cost Re-engagement
14028.0,186,3,10396.5,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
14030.0,2,14,5902.2,1,High-Value Loyal,0,2.852977388353072e-86,Monitor
14031.0,1,27,23712.31,1,High-Value Loyal,0,1.8196851508057148e-88,Monitor
14032.0,2,6,1874.68,1,High-Value Loyal,0,1.1247417099435934e-85,Monitor
14033.0,191,1,109.44,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14035.0,42,4,1428.7,3,Inactive / Churned,0,4.671671878229747e-47,No Action / Low-Cost Re-engagement
14037.0,114,4,689.75,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
14038.0,33,2,1509.5,3,Inactive / Churned,0,1.3620990483539029e-55,No Action / Low-Cost Re-engagement
14039.0,211,1,115.08000000000001,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14040.0,22,23,9030.65,1,High-Value Loyal,0,1.1466316553859547e-67,Monitor
14042.0,361,1,431.98,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14043.0,127,2,304.25,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14044.0,54,6,2470.28,3,Inactive / Churned,0,1.160169901495507e-35,No Action / Low-Cost Re-engagement
14045.0,9,13,9653.279999999999,1,High-Value Loyal,0,1.459169276553577e-79,Monitor
14047.0,8,10,2946.42,1,High-Value Loyal,0,3.5297873237812806e-80,Monitor
14048.0,18,2,338.76,0,Active Low-Value,0,5.379682945047399e-70,Monitor
14049.0,23,9,7557.3099999999995,1,High-Value Loyal,0,8.567544989624578e-66,Monitor
14051.0,2,15,6823.610000000001,1,High-Value Loyal,0,2.349589448085325e-86,Monitor
14052.0,26,1,255.45,0,Active Low-Value,0,3.103662476323004e-62,Monitor
14053.0,33,2,312.05,0,Active Low-Value,0,1.4534195607896299e-55,Monitor
14055.0,213,2,795.3199999999999,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14057.0,17,5,2190.88,3,Inactive / Churned,0,3.4453817756689554e-71,No Action / Low-Cost Re-engagement
14058.0,98,2,469.19,2,At-Risk High-Value,1,0.9999999797255388,Targeted Win-Back Campaign
14060.0,2,13,3378.66,1,High-Value Loyal,0,3.778428786002058e-86,Monitor
14061.0,143,3,917.4300000000001,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
14062.0,10,12,15139.35,1,High-Value Loyal,0,1.1473007713463513e-78,Monitor
14063.0,74,9,22710.2,1,High-Value Loyal,0,4.381757743482003e-17,Monitor
14064.0,66,10,1978.68,3,Inactive / Churned,0,2.346460466966484e-24,No Action / Low-Cost Re-engagement
14065.0,25,3,891.02,0,Active Low-Value,0,2.4524925873305794e-63,Monitor
14068.0,239,3,1262.52,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
14069.0,150,2,230.06,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14070.0,320,1,326.55,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14072.0,302,1,390.85,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14074.0,259,1,219.39999999999998,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
14075.0,39,3,792.61,3,Inactive / Churned,0,7.258760312394893e-50,No Action / Low-Cost Re-engagement
14077.0,31,1,115.66,0,Active Low-Value,0,2.020690092622673e-57,Monitor
14078.0,9,4,643.26,0,Active Low-Value,0,8.704530509768323e-79,Monitor
